Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
3057,4,43;79;92;109,Yes,0.833903
3058,4,43;79;93;109,Yes,0.833903
3059,4,43;79;95;109,Yes,0.833903
3060,4,43;79;96;109,Yes,0.833903
3061,4,43;79;99;109,Yes,0.833903
3062,4,43;79;100;109,Yes,0.833903
3063,4,43;79;101;109,Yes,0.6561
3064,4,43;79;102;109,Yes,0.833903
3065,4,43;79;103;109,Yes,0.833903
3066,4,43;79;108;109,Yes,0.833903
3067,3,43;81;109,Yes,0.833903
3068,4,43;81;84;109,Yes,0.882088
3069,4,43;81;85;109,Yes,0.882088
3070,4,43;81;91;109,Yes,1.49
3071,4,43;81;92;109,Yes,0.882088
3072,4,43;81;93;109,Yes,0.882088
3073,4,43;81;95;109,Yes,0.882088
3074,4,43;81;96;109,Yes,0.882088
3075,4,43;81;99;109,Yes,0.882088
3076,4,43;81;100;109,Yes,0.882088
3077,4,43;81;101;109,Yes,0.833903
3078,4,43;81;102;109,Yes,0.882088
3079,4,43;81;103;109,Yes,0.882088
3080,4,43;81;108;109,Yes,1.36038
3081,4,43;71;81;109,Yes,1.3122
3082,3,43;84;109,Yes,0.833903
3083,4,43;84;85;109,Yes,0.882088
3084,4,43;84;91;109,Yes,1.49
3085,4,43;84;92;109,Yes,0.882088
3086,4,43;84;93;109,Yes,0.882088
3087,4,43;84;95;109,Yes,0.882088
3088,4,43;84;96;109,Yes,0.882088
3089,4,43;84;99;109,Yes,0.882088
3090,4,43;84;100;109,Yes,0.882088
3091,4,43;84;101;109,Yes,0.833903
3092,4,43;84;102;109,Yes,0.882088
3093,4,43;84;103;109,Yes,1.36038
3094,4,43;84;108;109,Yes,0.882088
3095,3,43;85;109,Yes,0.833903
3096,4,43;85;91;109,Yes,1.49
3097,4,43;85;92;109,Yes,0.882088
3098,4,43;85;93;109,Yes,0.882088
3099,4,43;85;95;109,Yes,0.882088
3100,4,43;85;96;109,Yes,0.882088
3101,4,43;85;99;109,Yes,0.882088
3102,4,43;85;100;109,Yes,0.882088
3103,4,43;85;101;109,Yes,0.833903
3104,4,43;85;102;109,Yes,0.882088
3105,4,43;85;103;109,Yes,0.882088
3106,4,43;85;108;109,Yes,1.36038
3107,3,43;91;109,Yes,1.3122
3108,4,43;91;92;109,Yes,1.36038
3109,4,43;91;93;109,Yes,1.49
3110,4,43;91;95;109,Yes,1.49
3111,4,43;91;96;109,Yes,1.49
3112,4,43;91;99;109,Yes,1.49
3113,4,43;91;100;109,Yes,1.49
3114,4,43;91;101;109,Yes,1.3122
3115,4,43;91;102;109,Yes,1.49
3116,4,43;91;103;109,Yes,1.49
3117,4,43;91;108;109,Yes,1.36038
3118,4,21;43;91;109,Yes,1.3122
3119,4,43;53;91;109,Yes,2.06853
3120,4,43;61;91;109,Yes,1.44182
3121,4,43;67;91;109,Yes,1.45478
3122,4,43;77;91;109,Yes,1.44182
3123,4,43;83;91;109,Yes,1.44182
3124,4,43;86;91;109,Yes,1.44182
3125,4,43;87;91;109,Yes,1.44182
3126,4,43;91;105;109,Yes,1.95758
3127,4,43;91;106;109,Yes,1.44182
3128,4,43;91;107;109,Yes,2.02383
3129,3,43;92;109,Yes,0.833903
3130,4,43;92;93;109,Yes,0.882088
3131,4,43;92;95;109,Yes,0.882088
3132,4,43;92;96;109,Yes,0.882088
3133,4,43;92;99;109,Yes,0.882088
3134,4,43;92;100;109,Yes,0.882088
3135,4,43;92;101;109,Yes,0.833903
3136,4,43;92;102;109,Yes,0.882088
3137,4,43;92;103;109,Yes,0.882088
3138,4,43;92;108;109,Yes,0.882088
3139,3,43;93;109,Yes,0.833903
3140,4,43;93;95;109,Yes,0.882088
3141,4,43;93;96;109,Yes,0.882088
3142,4,43;93;99;109,Yes,0.882088
3143,4,43;93;100;109,Yes,0.882088
3144,4,43;93;101;109,Yes,0.833903
3145,4,43;93;102;109,Yes,0.882088
3146,4,43;93;103;109,Yes,0.882088
3147,4,43;93;108;109,Yes,1.36038
3148,4,43;71;93;109,Yes,1.3122
3149,3,43;95;109,Yes,0.833903
3150,4,43;95;96;109,Yes,0.882088
3151,4,43;95;99;109,Yes,0.882088
3152,4,43;95;100;109,Yes,0.882088
3153,4,43;95;101;109,Yes,0.833903
3154,4,43;95;102;109,Yes,0.882088
3155,4,43;95;103;109,Yes,0.882088
3156,4,43;95;108;109,Yes,1.36038
3157,4,43;83;95;109,Yes,1.3122
3158,3,43;96;109,Yes,0.833903
3159,4,43;96;99;109,Yes,0.882088
3160,4,43;96;100;109,Yes,0.882088
3161,4,43;96;101;109,Yes,0.833903
3162,4,43;96;102;109,Yes,0.882088
3163,4,43;96;103;109,Yes,0.882088
3164,4,43;96;108;109,Yes,1.36038
3165,4,31;43;96;109,Yes,1.36003
3166,4,43;71;96;109,Yes,1.3122
3167,4,43;83;96;109,Yes,1.82796
3168,4,43;96;107;109,Yes,1.89421
3169,3,43;99;109,Yes,0.833903
3170,4,43;99;100;109,Yes,1.36038
3171,4,43;99;101;109,Yes,0.833903
3172,4,43;99;102;109,Yes,0.882088
3173,4,43;99;103;109,Yes,1.36038
3174,4,43;99;108;109,Yes,0.882088
3175,3,43;100;109,Yes,0.833903
3176,4,43;100;101;109,Yes,0.833903
3177,4,43;100;102;109,Yes,1.36038
3178,4,43;100;103;109,Yes,0.882088
3179,4,43;100;108;109,Yes,0.882088
3180,3,43;101;109,Yes,0.6561
3181,4,43;101;102;109,Yes,0.833903
3182,4,43;101;103;109,Yes,0.833903
3183,4,43;101;108;109,Yes,0.833903
3184,3,43;102;109,Yes,0.833903
3185,4,43;102;103;109,Yes,1.36038
3186,4,43;102;108;109,Yes,0.882088
3187,3,43;103;109,Yes,0.833903
3188,4,43;103;108;109,Yes,0.882088
3189,3,43;108;109,Yes,0.833903
3190,4,43;71;108;109,Yes,1.82796
3191,2,44;109,Yes,0.6561
3192,3,44;47;109,Yes,1.3122
3193,4,44;47;54;109,Yes,1.3122
3194,4,44;47;59;109,Yes,1.49
3195,4,44;47;60;109,Yes,1.49
3196,4,44;47;64;109,Yes,1.49
3197,4,44;47;70;109,Yes,1.36038
3198,4,44;47;75;109,Yes,1.36038
3199,4,44;47;79;109,Yes,1.3122
3200,4,44;47;81;109,Yes,1.49
3201,4,44;47;84;109,Yes,1.49
3202,4,44;47;85;109,Yes,1.49
3203,4,44;47;91;109,Yes,1.97179
3204,4,44;47;92;109,Yes,1.36038
3205,4,44;47;93;109,Yes,1.49
3206,4,44;47;95;109,Yes,1.49
3207,4,44;47;96;109,Yes,1.49
3208,4,44;47;99;109,Yes,1.49
3209,4,44;47;100;109,Yes,1.49
3210,4,44;47;101;109,Yes,1.3122
3211,4,44;47;102;109,Yes,1.49
3212,4,44;47;103;109,Yes,1.49
3213,4,44;47;108;109,Yes,1.87355
3214,4,21;44;47;109,Yes,1.3122
3215,4,44;47;67;109,Yes,1.45478
3216,4,44;47;71;109,Yes,1.82536
3217,4,44;47;83;109,Yes,2.1259
3218,4,44;47;86;109,Yes,1.44182
3219,4,44;47;97;109,Yes,1.7905
3220,4,44;47;105;109,Yes,1.44182
3221,3,44;54;109,Yes,0.6561
3222,4,44;54;59;109,Yes,1.3122
3223,4,44;54;60;109,Yes,1.3122
3224,4,44;54;64;109,Yes,1.3122
3225,4,44;54;70;109,Yes,0.833903
3226,4,44;54;75;109,Yes,0.833903
3227,4,44;54;79;109,Yes,0.6561
3228,4,44;54;81;109,Yes,1.3122
3229,4,44;54;84;109,Yes,1.3122
3230,4,44;54;85;109,Yes,1.3122
3231,4,44;54;91;109,Yes,1.3122
3232,4,44;54;92;109,Yes,0.833903
3233,4,44;54;93;109,Yes,1.3122
3234,4,44;54;95;109,Yes,1.3122
3235,4,44;54;96;109,Yes,1.3122
3236,4,44;54;99;109,Yes,1.3122
3237,4,44;54;100;109,Yes,1.3122
3238,4,44;54;101;109,Yes,0.6561
3239,4,44;54;102;109,Yes,1.3122
3240,4,44;54;103;109,Yes,1.3122
3241,4,44;54;108;109,Yes,0.833903
3242,4,21;44;54;109,Yes,0.6561
3243,4,44;54;67;109,Yes,1.18223
3244,4,44;54;83;109,Yes,1.1344
3245,4,44;54;86;109,Yes,1.1344
3246,4,44;54;97;109,Yes,1.1344
3247,4,44;54;105;109,Yes,1.1344
3248,3,44;59;109,Yes,1.3122
3249,4,44;59;60;109,Yes,1.49
3250,4,44;59;64;109,Yes,1.49
3251,4,44;59;70;109,Yes,1.36038
3252,4,44;59;75;109,Yes,1.36038
3253,4,44;59;79;109,Yes,1.3122
3254,4,44;59;81;109,Yes,1.49
3255,4,44;59;84;109,Yes,1.49
3256,4,44;59;85;109,Yes,1.49
3257,4,44;59;91;109,Yes,1.97179
3258,4,44;59;92;109,Yes,1.36038
3259,4,44;59;93;109,Yes,1.49
3260,4,44;59;95;109,Yes,1.49
3261,4,44;59;96;109,Yes,1.49
3262,4,44;59;99;109,Yes,1.49
3263,4,44;59;100;109,Yes,1.49
3264,4,44;59;101;109,Yes,1.3122
3265,4,44;59;102;109,Yes,1.49
3266,4,44;59;103;109,Yes,1.49
3267,4,44;59;108;109,Yes,1.36038
3268,4,21;44;59;109,Yes,1.3122
3269,4,44;59;67;109,Yes,1.45478
3270,4,44;59;83;109,Yes,1.44182
3271,4,44;59;86;109,Yes,1.44182
3272,4,44;59;97;109,Yes,1.7905
3273,4,44;59;105;109,Yes,1.44182
3274,3,44;60;109,Yes,1.3122
3275,4,44;60;64;109,Yes,1.49
3276,4,44;60;70;109,Yes,1.36038
3277,4,44;60;75;109,Yes,1.36038
3278,4,44;60;79;109,Yes,1.3122
3279,4,44;60;81;109,Yes,1.49
3280,4,44;60;84;109,Yes,1.49
3281,4,44;60;85;109,Yes,1.49
3282,4,44;60;91;109,Yes,1.97179
3283,4,44;60;92;109,Yes,1.36038
3284,4,44;60;93;109,Yes,1.49
3285,4,44;60;95;109,Yes,1.49
3286,4,44;60;96;109,Yes,1.49
3287,4,44;60;99;109,Yes,1.49
3288,4,44;60;100;109,Yes,1.49
3289,4,44;60;101;109,Yes,1.3122
3290,4,44;60;102;109,Yes,1.49
3291,4,44;60;103;109,Yes,1.49
3292,4,44;60;108;109,Yes,1.87355
3293,4,21;44;60;109,Yes,1.3122
3294,4,44;60;67;109,Yes,1.45478
3295,4,44;60;83;109,Yes,1.7905
3296,4,44;60;86;109,Yes,1.44182
3297,4,44;60;97;109,Yes,1.7905
3298,4,44;60;105;109,Yes,1.44182
3299,3,44;64;109,Yes,1.3122
3300,4,44;64;70;109,Yes,1.36038
3301,4,44;64;75;109,Yes,1.36038
3302,4,44;64;79;109,Yes,1.3122
3303,4,44;64;81;109,Yes,1.49
3304,4,44;64;84;109,Yes,1.49
3305,4,44;64;85;109,Yes,1.49
3306,4,44;64;91;109,Yes,1.97179
3307,4,44;64;92;109,Yes,1.36038
3308,4,44;64;93;109,Yes,1.49
3309,4,44;64;95;109,Yes,1.49
3310,4,44;64;96;109,Yes,1.49
3311,4,44;64;99;109,Yes,1.49
3312,4,44;64;100;109,Yes,1.49
3313,4,44;64;101;109,Yes,1.3122
3314,4,44;64;102;109,Yes,1.49
3315,4,44;64;103;109,Yes,1.49
3316,4,44;64;108;109,Yes,1.87355
3317,4,21;44;64;109,Yes,1.3122
3318,4,44;64;67;109,Yes,1.45478
3319,4,44;64;83;109,Yes,1.7905
3320,4,44;64;86;109,Yes,1.44182
3321,4,44;64;97;109,Yes,1.7905
3322,4,44;64;105;109,Yes,1.44182
3323,3,44;70;109,Yes,0.833903
3324,4,44;70;75;109,Yes,0.882088
3325,4,44;70;79;109,Yes,0.833903
3326,4,44;70;81;109,Yes,1.36038
3327,4,44;70;84;109,Yes,1.36038
3328,4,44;70;85;109,Yes,1.36038
3329,4,44;70;91;109,Yes,1.36038
3330,4,44;70;92;109,Yes,0.882088
3331,4,44;70;93;109,Yes,1.36038
3332,4,44;70;95;109,Yes,1.36038
3333,4,44;70;96;109,Yes,1.36038
3334,4,44;70;99;109,Yes,1.36038
3335,4,44;70;100;109,Yes,1.36038
3336,4,44;70;101;109,Yes,0.833903
3337,4,44;70;102;109,Yes,1.36038
3338,4,44;70;103;109,Yes,1.36038
3339,4,44;70;108;109,Yes,0.882088
3340,4,21;44;70;109,Yes,0.833903
3341,4,44;67;70;109,Yes,1.36003
3342,4,44;70;83;109,Yes,1.66088
3343,4,44;70;86;109,Yes,1.3122
3344,4,44;70;97;109,Yes,1.66088
3345,4,44;70;105;109,Yes,1.3122
3346,3,44;75;109,Yes,0.833903
3347,4,44;75;79;109,Yes,0.833903
3348,4,44;75;81;109,Yes,1.36038
3349,4,44;75;84;109,Yes,1.36038
3350,4,44;75;85;109,Yes,1.36038
3351,4,44;75;91;109,Yes,1.87355
3352,4,44;75;92;109,Yes,0.882088
3353,4,44;75;93;109,Yes,1.36038
3354,4,44;75;95;109,Yes,1.36038
3355,4,44;75;96;109,Yes,1.36038
3356,4,44;75;99;109,Yes,1.36038
3357,4,44;75;100;109,Yes,1.36038
3358,4,44;75;101;109,Yes,0.833903
3359,4,44;75;102;109,Yes,1.36038
3360,4,44;75;103;109,Yes,1.36038
3361,4,44;75;108;109,Yes,0.882088
3362,4,21;44;75;109,Yes,0.833903
3363,4,44;67;75;109,Yes,1.36003
3364,4,44;75;83;109,Yes,1.66088
3365,4,44;75;86;109,Yes,1.3122
3366,4,44;75;97;109,Yes,1.66088
3367,4,44;75;105;109,Yes,1.3122
3368,3,44;79;109,Yes,0.6561
3369,4,44;79;81;109,Yes,1.3122
3370,4,44;79;84;109,Yes,1.3122
3371,4,44;79;85;109,Yes,1.3122
3372,4,44;79;91;109,Yes,1.3122
3373,4,44;79;92;109,Yes,0.833903
3374,4,44;79;93;109,Yes,1.3122
3375,4,44;79;95;109,Yes,1.3122
3376,4,44;79;96;109,Yes,1.3122
3377,4,44;79;99;109,Yes,1.3122
3378,4,44;79;100;109,Yes,1.3122
3379,4,44;79;101;109,Yes,0.6561
3380,4,44;79;102;109,Yes,1.3122
3381,4,44;79;103;109,Yes,1.3122
3382,4,44;79;108;109,Yes,0.833903
3383,4,21;44;79;109,Yes,0.6561
3384,4,44;67;79;109,Yes,1.18223
3385,4,44;79;83;109,Yes,1.1344
3386,4,44;79;86;109,Yes,1.1344
3387,4,44;79;97;109,Yes,1.1344
3388,4,44;79;105;109,Yes,1.1344
3389,3,44;81;109,Yes,1.3122
3390,4,44;81;84;109,Yes,1.49
3391,4,44;81;85;109,Yes,1.49
3392,4,44;81;91;109,Yes,1.97179
3393,4,44;81;92;109,Yes,1.36038
3394,4,44;81;93;109,Yes,1.49
3395,4,44;81;95;109,Yes,1.49
3396,4,44;81;96;109,Yes,1.49
3397,4,44;81;99;109,Yes,1.49
3398,4,44;81;100;109,Yes,1.49
3399,4,44;81;101;109,Yes,1.3122
3400,4,44;81;102;109,Yes,1.49
3401,4,44;81;103;109,Yes,1.49
3402,4,44;81;108;109,Yes,1.87355
3403,4,21;44;81;109,Yes,1.3122
3404,4,44;67;81;109,Yes,1.45478
3405,4,44;71;81;109,Yes,1.82536
3406,4,44;81;83;109,Yes,1.7905
3407,4,44;81;86;109,Yes,1.44182
3408,4,44;81;97;109,Yes,1.7905
3409,4,44;81;105;109,Yes,1.44182
3410,3,44;84;109,Yes,1.3122
3411,4,44;84;85;109,Yes,1.49
3412,4,44;84;91;109,Yes,1.97179
3413,4,44;84;92;109,Yes,1.36038
3414,4,44;84;93;109,Yes,1.49
3415,4,44;84;95;109,Yes,1.49
3416,4,44;84;96;109,Yes,1.49
3417,4,44;84;99;109,Yes,1.49
3418,4,44;84;100;109,Yes,1.49
3419,4,44;84;101;109,Yes,1.3122
3420,4,44;84;102;109,Yes,1.49
3421,4,44;84;103;109,Yes,1.97179
3422,4,44;84;108;109,Yes,1.36038
3423,4,21;44;84;109,Yes,1.3122
3424,4,44;67;84;109,Yes,1.45478
3425,4,44;83;84;109,Yes,1.7905
3426,4,44;84;86;109,Yes,1.44182
3427,4,44;84;97;109,Yes,1.7905
3428,4,44;84;105;109,Yes,1.44182
3429,3,44;85;109,Yes,1.3122
3430,4,44;85;91;109,Yes,1.97179
3431,4,44;85;92;109,Yes,1.36038
3432,4,44;85;93;109,Yes,1.49
3433,4,44;85;95;109,Yes,1.49
3434,4,44;85;96;109,Yes,1.49
3435,4,44;85;99;109,Yes,1.49
3436,4,44;85;100;109,Yes,1.49
3437,4,44;85;101;109,Yes,1.3122
3438,4,44;85;102;109,Yes,1.49
3439,4,44;85;103;109,Yes,1.49
3440,4,44;85;108;109,Yes,1.87355
3441,4,21;44;85;109,Yes,1.3122
3442,4,44;67;85;109,Yes,1.45478
3443,4,44;83;85;109,Yes,1.7905
3444,4,44;85;86;109,Yes,1.44182
3445,4,44;85;97;109,Yes,1.7905
3446,4,44;85;105;109,Yes,1.44182
3447,3,44;91;109,Yes,1.3122
3448,4,44;91;92;109,Yes,1.36038
3449,4,44;91;93;109,Yes,1.97179
3450,4,44;91;95;109,Yes,1.97179
3451,4,44;91;96;109,Yes,1.97179
3452,4,44;91;99;109,Yes,1.97179
3453,4,44;91;100;109,Yes,1.97179
3454,4,44;91;101;109,Yes,1.3122
3455,4,44;91;102;109,Yes,1.97179
3456,4,44;91;103;109,Yes,1.97179
3457,4,44;91;108;109,Yes,1.36038
3458,4,21;44;91;109,Yes,1.3122
3459,4,44;53;91;109,Yes,2.07966
3460,4,44;61;91;109,Yes,1.82536
3461,4,44;67;91;109,Yes,1.98474
3462,4,44;77;91;109,Yes,1.82536
3463,4,44;83;91;109,Yes,1.9236
3464,4,44;86;91;109,Yes,1.9236
3465,4,44;87;91;109,Yes,1.82536
3466,4,44;91;97;109,Yes,1.7905
3467,4,44;91;105;109,Yes,2.1259
3468,4,44;91;106;109,Yes,1.82536
3469,4,44;91;107;109,Yes,1.99593
3470,3,44;92;109,Yes,0.833903
3471,4,44;92;93;109,Yes,1.36038
3472,4,44;92;95;109,Yes,1.36038
3473,4,44;92;96;109,Yes,1.36038
3474,4,44;92;99;109,Yes,1.36038
3475,4,44;92;100;109,Yes,1.36038
3476,4,44;92;101;109,Yes,0.833903
3477,4,44;92;102;109,Yes,1.36038
3478,4,44;92;103;109,Yes,1.36038
3479,4,44;92;108;109,Yes,0.882088
3480,4,21;44;92;109,Yes,0.833903
3481,4,44;67;92;109,Yes,1.36003
3482,4,44;83;92;109,Yes,1.66088
3483,4,44;86;92;109,Yes,1.3122
3484,4,44;92;97;109,Yes,1.3122
3485,4,44;92;105;109,Yes,1.3122
3486,3,44;93;109,Yes,1.3122
3487,4,44;93;95;109,Yes,1.49
3488,4,44;93;96;109,Yes,1.49
3489,4,44;93;99;109,Yes,1.49
3490,4,44;93;100;109,Yes,1.49
3491,4,44;93;101;109,Yes,1.3122
3492,4,44;93;102;109,Yes,1.49
3493,4,44;93;103;109,Yes,1.49
3494,4,44;93;108;109,Yes,1.87355
3495,4,21;44;93;109,Yes,1.3122
3496,4,44;67;93;109,Yes,1.45478
3497,4,44;71;93;109,Yes,1.82536
3498,4,44;83;93;109,Yes,1.7905
3499,4,44;86;93;109,Yes,1.44182
3500,4,44;93;97;109,Yes,1.7905
3501,4,44;93;105;109,Yes,1.44182
3502,3,44;95;109,Yes,1.3122
3503,4,44;95;96;109,Yes,1.49
3504,4,44;95;99;109,Yes,1.49
3505,4,44;95;100;109,Yes,1.49
3506,4,44;95;101;109,Yes,1.3122
3507,4,44;95;102;109,Yes,1.49
3508,4,44;95;103;109,Yes,1.49
3509,4,44;95;108;109,Yes,1.87355
3510,4,21;44;95;109,Yes,1.3122
3511,4,44;67;95;109,Yes,1.45478
3512,4,44;83;95;109,Yes,1.9236
3513,4,44;86;95;109,Yes,1.44182
3514,4,44;95;97;109,Yes,1.44182
3515,4,44;95;105;109,Yes,1.44182
3516,3,44;96;109,Yes,1.3122
3517,4,44;96;99;109,Yes,1.49
3518,4,44;96;100;109,Yes,1.49
3519,4,44;96;101;109,Yes,1.3122
3520,4,44;96;102;109,Yes,1.49
3521,4,44;96;103;109,Yes,1.49
3522,4,44;96;108;109,Yes,1.87355
3523,4,21;44;96;109,Yes,1.3122
3524,4,31;44;96;109,Yes,1.87668
3525,4,44;67;96;109,Yes,1.45478
3526,4,44;71;96;109,Yes,1.82536
3527,4,44;83;96;109,Yes,2.1259
3528,4,44;86;96;109,Yes,1.44182
3529,4,44;96;97;109,Yes,1.7905
3530,4,44;96;105;109,Yes,1.44182
3531,4,44;96;107;109,Yes,1.99593
3532,3,44;99;109,Yes,1.3122
3533,4,44;99;100;109,Yes,1.97179
3534,4,44;99;101;109,Yes,1.3122
3535,4,44;99;102;109,Yes,1.49
3536,4,44;99;103;109,Yes,1.97179
3537,4,44;99;108;109,Yes,1.36038
3538,4,21;44;99;109,Yes,1.3122
3539,4,44;67;99;109,Yes,1.45478
3540,4,44;83;99;109,Yes,1.44182
3541,4,44;86;99;109,Yes,1.44182
3542,4,44;97;99;109,Yes,1.7905
3543,4,44;99;105;109,Yes,1.44182
3544,3,44;100;109,Yes,1.3122
3545,4,44;100;101;109,Yes,1.3122
3546,4,44;100;102;109,Yes,1.97179
3547,4,44;100;103;109,Yes,1.49
3548,4,44;100;108;109,Yes,1.36038
3549,4,21;44;100;109,Yes,1.3122
3550,4,44;67;100;109,Yes,1.45478
3551,4,44;83;100;109,Yes,1.7905
3552,4,44;86;100;109,Yes,1.44182
3553,4,44;97;100;109,Yes,1.7905
3554,4,44;100;105;109,Yes,1.44182
3555,3,44;101;109,Yes,0.6561
3556,4,44;101;102;109,Yes,1.3122
3557,4,44;101;103;109,Yes,1.3122
3558,4,44;101;108;109,Yes,0.833903
3559,4,21;44;101;109,Yes,0.6561
3560,4,44;67;101;109,Yes,1.18223
3561,4,44;83;101;109,Yes,1.1344
3562,4,44;86;101;109,Yes,1.1344
3563,4,44;97;101;109,Yes,1.1344
3564,4,44;101;105;109,Yes,1.1344
3565,3,44;102;109,Yes,1.3122
3566,4,44;102;103;109,Yes,1.97179
3567,4,44;102;108;109,Yes,1.36038
3568,4,21;44;102;109,Yes,1.3122
3569,4,44;67;102;109,Yes,1.45478
3570,4,44;83;102;109,Yes,1.7905
3571,4,44;86;102;109,Yes,1.44182
3572,4,44;97;102;109,Yes,1.7905
3573,4,44;102;105;109,Yes,1.44182
3574,3,44;103;109,Yes,1.3122
3575,4,44;103;108;109,Yes,1.36038
3576,4,21;44;103;109,Yes,1.3122
3577,4,44;67;103;109,Yes,1.45478
3578,4,44;83;103;109,Yes,1.7905
3579,4,44;86;103;109,Yes,1.44182
3580,4,44;97;103;109,Yes,1.7905
3581,4,44;103;105;109,Yes,1.44182
3582,3,44;108;109,Yes,0.833903
3583,4,21;44;108;109,Yes,0.833903
3584,4,44;67;108;109,Yes,1.77496
3585,4,44;71;108;109,Yes,1.82796
3586,4,44;83;108;109,Yes,1.66088
3587,4,44;86;108;109,Yes,1.66088
3588,4,44;97;108;109,Yes,1.66088
3589,4,44;105;108;109,Yes,1.3122
3590,3,21;44;109,Yes,0.6561
3591,4,21;44;67;109,Yes,1.18223
3592,4,21;44;83;109,Yes,1.1344
3593,4,21;44;86;109,Yes,1.1344
3594,4,21;44;97;109,Yes,1.1344
3595,4,21;44;105;109,Yes,1.1344
3596,3,44;67;109,Yes,1.18223
3597,4,44;67;83;109,Yes,1.27698
3598,4,44;67;86;109,Yes,1.27698
3599,4,44;67;97;109,Yes,1.27698
3600,4,44;67;105;109,Yes,1.27698
3601,3,44;83;109,Yes,1.1344
3602,4,44;83;86;109,Yes,1.26402
3603,4,44;83;97;109,Yes,1.61269
3604,4,44;83;105;109,Yes,1.26402
3605,4,30;44;83;109,Yes,1.48308
3606,4,44;77;83;109,Yes,1.48308
3607,4,44;83;88;109,Yes,2.00667
3608,4,44;83;98;109,Yes,1.48308
3609,3,44;86;109,Yes,1.1344
3610,4,44;86;97;109,Yes,1.61269
3611,4,44;86;105;109,Yes,1.26402
3612,3,44;97;109,Yes,1.1344
3613,4,44;97;105;109,Yes,1.26402
3614,4,44;63;97;109,Yes,1.48308
3615,4,44;77;97;109,Yes,1.48308
3616,4,44;87;97;109,Yes,1.48308
3617,3,44;105;109,Yes,1.1344
3618,2,47;109,Yes,0.6561
3619,3,47;54;109,Yes,0.6561
3620,4,47;54;59;109,Yes,0.833903
3621,4,47;54;60;109,Yes,0.833903
3622,4,47;54;64;109,Yes,0.833903
3623,4,47;54;70;109,Yes,0.833903
3624,4,47;54;75;109,Yes,0.833903
3625,4,47;54;79;109,Yes,0.6561
3626,4,47;54;81;109,Yes,0.833903
3627,4,47;54;84;109,Yes,0.833903
3628,4,47;54;85;109,Yes,0.833903
3629,4,47;54;91;109,Yes,1.3122
3630,4,47;54;92;109,Yes,0.833903
3631,4,47;54;93;109,Yes,0.833903
3632,4,47;54;95;109,Yes,0.833903
3633,4,47;54;96;109,Yes,0.833903
3634,4,47;54;99;109,Yes,0.833903
3635,4,47;54;100;109,Yes,0.833903
3636,4,47;54;101;109,Yes,0.6561
3637,4,47;54;102;109,Yes,0.833903
3638,4,47;54;103;109,Yes,0.833903
3639,4,47;54;108;109,Yes,1.3122
3640,4,47;54;71;109,Yes,1.1344
3641,4,47;54;83;109,Yes,1.33634
3642,3,47;59;109,Yes,0.833903
3643,4,47;59;60;109,Yes,0.882088
3644,4,47;59;64;109,Yes,0.882088
3645,4,47;59;70;109,Yes,0.882088
3646,4,47;59;75;109,Yes,0.882088
3647,4,47;59;79;109,Yes,0.833903
3648,4,47;59;81;109,Yes,0.882088
3649,4,47;59;84;109,Yes,0.882088
3650,4,47;59;85;109,Yes,0.882088
3651,4,47;59;91;109,Yes,1.49
3652,4,47;59;92;109,Yes,0.882088
3653,4,47;59;93;109,Yes,0.882088
3654,4,47;59;95;109,Yes,0.882088
3655,4,47;59;96;109,Yes,0.882088
3656,4,47;59;99;109,Yes,0.882088
3657,4,47;59;100;109,Yes,0.882088
3658,4,47;59;101;109,Yes,0.833903
3659,4,47;59;102;109,Yes,0.882088
3660,4,47;59;103;109,Yes,0.882088
3661,4,47;59;108;109,Yes,1.36038
3662,4,47;59;71;109,Yes,1.3122
3663,4,47;59;83;109,Yes,1.82796
3664,3,47;60;109,Yes,0.833903
3665,4,47;60;64;109,Yes,0.882088
3666,4,47;60;70;109,Yes,0.882088
3667,4,47;60;75;109,Yes,0.882088
3668,4,47;60;79;109,Yes,0.833903
3669,4,47;60;81;109,Yes,0.882088
3670,4,47;60;84;109,Yes,0.882088
3671,4,47;60;85;109,Yes,0.882088
3672,4,47;60;91;109,Yes,1.49
3673,4,47;60;92;109,Yes,0.882088
3674,4,47;60;93;109,Yes,0.882088
3675,4,47;60;95;109,Yes,0.882088
3676,4,47;60;96;109,Yes,0.882088
3677,4,47;60;99;109,Yes,0.882088
3678,4,47;60;100;109,Yes,0.882088
3679,4,47;60;101;109,Yes,0.833903
3680,4,47;60;102;109,Yes,0.882088
3681,4,47;60;103;109,Yes,0.882088
3682,4,47;60;108;109,Yes,1.52487
3683,4,47;60;71;109,Yes,1.3122
3684,4,47;60;83;109,Yes,1.89421
3685,3,47;64;109,Yes,0.833903
3686,4,47;64;70;109,Yes,0.882088
3687,4,47;64;75;109,Yes,0.882088
3688,4,47;64;79;109,Yes,0.833903
3689,4,47;64;81;109,Yes,0.882088
3690,4,47;64;84;109,Yes,0.882088
3691,4,47;64;85;109,Yes,0.882088
3692,4,47;64;91;109,Yes,1.49
3693,4,47;64;92;109,Yes,0.882088
3694,4,47;64;93;109,Yes,0.882088
3695,4,47;64;95;109,Yes,0.882088
3696,4,47;64;96;109,Yes,0.882088
3697,4,47;64;99;109,Yes,0.882088
3698,4,47;64;100;109,Yes,0.882088
3699,4,47;64;101;109,Yes,0.833903
3700,4,47;64;102;109,Yes,0.882088
