Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
27503,5,35;47;93;96;109,Yes,0.895146
27504,5,35;47;93;99;109,Yes,0.895146
27505,5,35;47;93;100;109,Yes,0.895146
27506,5,35;47;93;101;109,Yes,0.882088
27507,5,35;47;93;102;109,Yes,0.895146
27508,5,35;47;93;103;109,Yes,0.895146
27509,5,35;47;93;108;109,Yes,1.53793
27510,5,35;47;71;93;109,Yes,1.52487
27511,5,35;47;83;93;109,Yes,2.02022
27512,4,35;47;95;109,Yes,0.882088
27513,5,35;47;95;96;109,Yes,0.895146
27514,5,35;47;95;99;109,Yes,0.895146
27515,5,35;47;95;100;109,Yes,0.895146
27516,5,35;47;95;101;109,Yes,0.882088
27517,5,35;47;95;102;109,Yes,0.895146
27518,5,35;47;95;103;109,Yes,0.895146
27519,5,35;47;95;108;109,Yes,1.53793
27520,5,35;47;71;95;109,Yes,1.36038
27521,5,35;47;83;95;109,Yes,2.24415
27522,4,35;47;96;109,Yes,0.882088
27523,5,35;47;96;99;109,Yes,0.895146
27524,5,35;47;96;100;109,Yes,0.895146
27525,5,35;47;96;101;109,Yes,0.882088
27526,5,35;47;96;102;109,Yes,0.895146
27527,5,35;47;96;103;109,Yes,0.895146
27528,5,35;47;96;108;109,Yes,1.53793
27529,5,31;35;47;96;109,Yes,1.40821
27530,5,35;47;71;96;109,Yes,1.52487
27531,5,35;47;83;96;109,Yes,2.33005
27532,5,35;47;96;107;109,Yes,2.02022
27533,4,35;47;99;109,Yes,0.882088
27534,5,35;47;99;100;109,Yes,1.37344
27535,5,35;47;99;101;109,Yes,0.882088
27536,5,35;47;99;102;109,Yes,0.895146
27537,5,35;47;99;103;109,Yes,1.37344
27538,5,35;47;99;108;109,Yes,1.37344
27539,5,35;47;71;99;109,Yes,1.36038
27540,5,35;47;83;99;109,Yes,2.00456
27541,4,35;47;100;109,Yes,0.882088
27542,5,35;47;100;101;109,Yes,0.882088
27543,5,35;47;100;102;109,Yes,1.37344
27544,5,35;47;100;103;109,Yes,0.895146
27545,5,35;47;100;108;109,Yes,1.37344
27546,5,35;47;71;100;109,Yes,1.36038
27547,5,35;47;83;100;109,Yes,2.02022
27548,4,35;47;101;109,Yes,0.833903
27549,5,35;47;101;102;109,Yes,0.882088
27550,5,35;47;101;103;109,Yes,0.882088
27551,5,35;47;101;108;109,Yes,1.36038
27552,5,35;47;71;101;109,Yes,1.3122
27553,5,35;47;83;101;109,Yes,1.89421
27554,4,35;47;102;109,Yes,0.882088
27555,5,35;47;102;103;109,Yes,1.37344
27556,5,35;47;102;108;109,Yes,1.37344
27557,5,35;47;71;102;109,Yes,1.36038
27558,5,35;47;83;102;109,Yes,2.02022
27559,4,35;47;103;109,Yes,0.882088
27560,5,35;47;103;108;109,Yes,1.37344
27561,5,35;47;71;103;109,Yes,1.36038
27562,5,35;47;83;103;109,Yes,2.02022
27563,4,35;47;108;109,Yes,1.36038
27564,5,35;47;71;108;109,Yes,2.25913
27565,5,35;47;83;108;109,Yes,2.14984
27566,4,35;47;71;109,Yes,1.3122
27567,5,35;47;71;83;109,Yes,2.02383
27568,4,35;47;83;109,Yes,1.89421
27569,5,30;35;47;83;109,Yes,1.96582
27570,5,35;47;77;83;109,Yes,1.96582
27571,5,35;47;83;88;109,Yes,2.57244
27572,5,35;47;83;98;109,Yes,1.96582
27573,3,35;54;109,Yes,0.6561
27574,4,35;54;59;109,Yes,0.833903
27575,5,35;54;59;60;109,Yes,0.882088
27576,5,35;54;59;64;109,Yes,0.882088
27577,5,35;54;59;70;109,Yes,0.882088
27578,5,35;54;59;75;109,Yes,0.882088
27579,5,35;54;59;79;109,Yes,0.833903
27580,5,35;54;59;81;109,Yes,0.882088
27581,5,35;54;59;84;109,Yes,0.882088
27582,5,35;54;59;85;109,Yes,0.882088
27583,5,35;54;59;91;109,Yes,1.49
27584,5,35;54;59;92;109,Yes,0.882088
27585,5,35;54;59;93;109,Yes,0.882088
27586,5,35;54;59;95;109,Yes,0.882088
27587,5,35;54;59;96;109,Yes,0.882088
27588,5,35;54;59;99;109,Yes,0.882088
27589,5,35;54;59;100;109,Yes,0.882088
27590,5,35;54;59;101;109,Yes,0.833903
27591,5,35;54;59;102;109,Yes,0.882088
27592,5,35;54;59;103;109,Yes,0.882088
27593,5,35;54;59;108;109,Yes,0.882088
27594,4,35;54;60;109,Yes,0.833903
27595,5,35;54;60;64;109,Yes,0.882088
27596,5,35;54;60;70;109,Yes,0.882088
27597,5,35;54;60;75;109,Yes,0.882088
27598,5,35;54;60;79;109,Yes,0.833903
27599,5,35;54;60;81;109,Yes,0.882088
27600,5,35;54;60;84;109,Yes,0.882088
27601,5,35;54;60;85;109,Yes,0.882088
27602,5,35;54;60;91;109,Yes,1.49
27603,5,35;54;60;92;109,Yes,0.882088
27604,5,35;54;60;93;109,Yes,0.882088
27605,5,35;54;60;95;109,Yes,0.882088
27606,5,35;54;60;96;109,Yes,0.882088
27607,5,35;54;60;99;109,Yes,0.882088
27608,5,35;54;60;100;109,Yes,0.882088
27609,5,35;54;60;101;109,Yes,0.833903
27610,5,35;54;60;102;109,Yes,0.882088
27611,5,35;54;60;103;109,Yes,0.882088
27612,5,35;54;60;108;109,Yes,1.36038
27613,4,35;54;64;109,Yes,0.833903
27614,5,35;54;64;70;109,Yes,0.882088
27615,5,35;54;64;75;109,Yes,0.882088
27616,5,35;54;64;79;109,Yes,0.833903
27617,5,35;54;64;81;109,Yes,0.882088
27618,5,35;54;64;84;109,Yes,0.882088
27619,5,35;54;64;85;109,Yes,0.882088
27620,5,35;54;64;91;109,Yes,1.49
27621,5,35;54;64;92;109,Yes,0.882088
27622,5,35;54;64;93;109,Yes,0.882088
27623,5,35;54;64;95;109,Yes,0.882088
27624,5,35;54;64;96;109,Yes,0.882088
27625,5,35;54;64;99;109,Yes,0.882088
27626,5,35;54;64;100;109,Yes,0.882088
27627,5,35;54;64;101;109,Yes,0.833903
27628,5,35;54;64;102;109,Yes,0.882088
27629,5,35;54;64;103;109,Yes,0.882088
27630,5,35;54;64;108;109,Yes,1.36038
27631,4,35;54;70;109,Yes,0.833903
27632,5,35;54;70;75;109,Yes,0.882088
27633,5,35;54;70;79;109,Yes,0.833903
27634,5,35;54;70;81;109,Yes,0.882088
27635,5,35;54;70;84;109,Yes,0.882088
27636,5,35;54;70;85;109,Yes,0.882088
27637,5,35;54;70;91;109,Yes,1.36038
27638,5,35;54;70;92;109,Yes,0.882088
27639,5,35;54;70;93;109,Yes,0.882088
27640,5,35;54;70;95;109,Yes,0.882088
27641,5,35;54;70;96;109,Yes,0.882088
27642,5,35;54;70;99;109,Yes,0.882088
27643,5,35;54;70;100;109,Yes,0.882088
27644,5,35;54;70;101;109,Yes,0.833903
27645,5,35;54;70;102;109,Yes,0.882088
27646,5,35;54;70;103;109,Yes,0.882088
27647,5,35;54;70;108;109,Yes,0.882088
27648,4,35;54;75;109,Yes,0.833903
27649,5,35;54;75;79;109,Yes,0.833903
27650,5,35;54;75;81;109,Yes,0.882088
27651,5,35;54;75;84;109,Yes,0.882088
27652,5,35;54;75;85;109,Yes,0.882088
27653,5,35;54;75;91;109,Yes,1.49
27654,5,35;54;75;92;109,Yes,0.882088
27655,5,35;54;75;93;109,Yes,0.882088
27656,5,35;54;75;95;109,Yes,0.882088
27657,5,35;54;75;96;109,Yes,0.882088
27658,5,35;54;75;99;109,Yes,0.882088
27659,5,35;54;75;100;109,Yes,0.882088
27660,5,35;54;75;101;109,Yes,0.833903
27661,5,35;54;75;102;109,Yes,0.882088
27662,5,35;54;75;103;109,Yes,0.882088
27663,5,35;54;75;108;109,Yes,0.882088
27664,4,35;54;79;109,Yes,0.6561
27665,5,35;54;79;81;109,Yes,0.833903
27666,5,35;54;79;84;109,Yes,0.833903
27667,5,35;54;79;85;109,Yes,0.833903
27668,5,35;54;79;91;109,Yes,1.3122
27669,5,35;54;79;92;109,Yes,0.833903
27670,5,35;54;79;93;109,Yes,0.833903
27671,5,35;54;79;95;109,Yes,0.833903
27672,5,35;54;79;96;109,Yes,0.833903
27673,5,35;54;79;99;109,Yes,0.833903
27674,5,35;54;79;100;109,Yes,0.833903
27675,5,35;54;79;101;109,Yes,0.6561
27676,5,35;54;79;102;109,Yes,0.833903
27677,5,35;54;79;103;109,Yes,0.833903
27678,5,35;54;79;108;109,Yes,0.833903
27679,4,35;54;81;109,Yes,0.833903
27680,5,35;54;81;84;109,Yes,0.882088
27681,5,35;54;81;85;109,Yes,0.882088
27682,5,35;54;81;91;109,Yes,1.49
27683,5,35;54;81;92;109,Yes,0.882088
27684,5,35;54;81;93;109,Yes,0.882088
27685,5,35;54;81;95;109,Yes,0.882088
27686,5,35;54;81;96;109,Yes,0.882088
27687,5,35;54;81;99;109,Yes,0.882088
27688,5,35;54;81;100;109,Yes,0.882088
27689,5,35;54;81;101;109,Yes,0.833903
27690,5,35;54;81;102;109,Yes,0.882088
27691,5,35;54;81;103;109,Yes,0.882088
27692,5,35;54;81;108;109,Yes,1.36038
27693,5,35;54;71;81;109,Yes,1.3122
27694,4,35;54;84;109,Yes,0.833903
27695,5,35;54;84;85;109,Yes,0.882088
27696,5,35;54;84;91;109,Yes,1.49
27697,5,35;54;84;92;109,Yes,0.882088
27698,5,35;54;84;93;109,Yes,0.882088
27699,5,35;54;84;95;109,Yes,0.882088
27700,5,35;54;84;96;109,Yes,0.882088
27701,5,35;54;84;99;109,Yes,0.882088
27702,5,35;54;84;100;109,Yes,0.882088
27703,5,35;54;84;101;109,Yes,0.833903
27704,5,35;54;84;102;109,Yes,0.882088
27705,5,35;54;84;103;109,Yes,1.36038
27706,5,35;54;84;108;109,Yes,0.882088
27707,4,35;54;85;109,Yes,0.833903
27708,5,35;54;85;91;109,Yes,1.49
27709,5,35;54;85;92;109,Yes,0.882088
27710,5,35;54;85;93;109,Yes,0.882088
27711,5,35;54;85;95;109,Yes,0.882088
27712,5,35;54;85;96;109,Yes,0.882088
27713,5,35;54;85;99;109,Yes,0.882088
27714,5,35;54;85;100;109,Yes,0.882088
27715,5,35;54;85;101;109,Yes,0.833903
27716,5,35;54;85;102;109,Yes,0.882088
27717,5,35;54;85;103;109,Yes,0.882088
27718,5,35;54;85;108;109,Yes,1.36038
27719,4,35;54;91;109,Yes,1.3122
27720,5,35;54;91;92;109,Yes,1.36038
27721,5,35;54;91;93;109,Yes,1.49
27722,5,35;54;91;95;109,Yes,1.49
27723,5,35;54;91;96;109,Yes,1.49
27724,5,35;54;91;99;109,Yes,1.49
27725,5,35;54;91;100;109,Yes,1.49
27726,5,35;54;91;101;109,Yes,1.3122
27727,5,35;54;91;102;109,Yes,1.49
27728,5,35;54;91;103;109,Yes,1.49
27729,5,35;54;91;108;109,Yes,1.36038
27730,5,21;35;54;91;109,Yes,1.3122
27731,5,35;53;54;91;109,Yes,2.11941
27732,5,35;54;61;91;109,Yes,1.44182
27733,5,35;54;67;91;109,Yes,1.45478
27734,5,35;54;77;91;109,Yes,1.44182
27735,5,35;54;83;91;109,Yes,1.7905
27736,5,35;54;86;91;109,Yes,1.44182
27737,5,35;54;87;91;109,Yes,1.44182
27738,5,35;54;91;105;109,Yes,1.95758
27739,5,35;54;91;106;109,Yes,1.44182
27740,5,35;54;91;107;109,Yes,2.02383
27741,4,35;54;92;109,Yes,0.833903
27742,5,35;54;92;93;109,Yes,0.882088
27743,5,35;54;92;95;109,Yes,0.882088
27744,5,35;54;92;96;109,Yes,0.882088
27745,5,35;54;92;99;109,Yes,0.882088
27746,5,35;54;92;100;109,Yes,0.882088
27747,5,35;54;92;101;109,Yes,0.833903
27748,5,35;54;92;102;109,Yes,0.882088
27749,5,35;54;92;103;109,Yes,0.882088
27750,5,35;54;92;108;109,Yes,0.882088
27751,4,35;54;93;109,Yes,0.833903
27752,5,35;54;93;95;109,Yes,0.882088
27753,5,35;54;93;96;109,Yes,0.882088
27754,5,35;54;93;99;109,Yes,0.882088
27755,5,35;54;93;100;109,Yes,0.882088
27756,5,35;54;93;101;109,Yes,0.833903
27757,5,35;54;93;102;109,Yes,0.882088
27758,5,35;54;93;103;109,Yes,0.882088
27759,5,35;54;93;108;109,Yes,1.36038
27760,5,35;54;71;93;109,Yes,1.3122
27761,4,35;54;95;109,Yes,0.833903
27762,5,35;54;95;96;109,Yes,0.882088
27763,5,35;54;95;99;109,Yes,0.882088
27764,5,35;54;95;100;109,Yes,0.882088
27765,5,35;54;95;101;109,Yes,0.833903
27766,5,35;54;95;102;109,Yes,0.882088
27767,5,35;54;95;103;109,Yes,0.882088
27768,5,35;54;95;108;109,Yes,1.36038
27769,5,35;54;83;95;109,Yes,1.66088
27770,4,35;54;96;109,Yes,0.833903
27771,5,35;54;96;99;109,Yes,0.882088
27772,5,35;54;96;100;109,Yes,0.882088
27773,5,35;54;96;101;109,Yes,0.833903
27774,5,35;54;96;102;109,Yes,0.882088
27775,5,35;54;96;103;109,Yes,0.882088
27776,5,35;54;96;108;109,Yes,1.36038
27777,5,31;35;54;96;109,Yes,1.36003
27778,5,35;54;71;96;109,Yes,1.3122
27779,5,35;54;83;96;109,Yes,1.89421
27780,5,35;54;96;107;109,Yes,1.89421
27781,4,35;54;99;109,Yes,0.833903
27782,5,35;54;99;100;109,Yes,1.36038
27783,5,35;54;99;101;109,Yes,0.833903
27784,5,35;54;99;102;109,Yes,0.882088
27785,5,35;54;99;103;109,Yes,1.36038
27786,5,35;54;99;108;109,Yes,0.882088
27787,4,35;54;100;109,Yes,0.833903
27788,5,35;54;100;101;109,Yes,0.833903
27789,5,35;54;100;102;109,Yes,1.36038
27790,5,35;54;100;103;109,Yes,0.882088
27791,5,35;54;100;108;109,Yes,0.882088
27792,4,35;54;101;109,Yes,0.6561
27793,5,35;54;101;102;109,Yes,0.833903
27794,5,35;54;101;103;109,Yes,0.833903
27795,5,35;54;101;108;109,Yes,0.833903
27796,4,35;54;102;109,Yes,0.833903
27797,5,35;54;102;103;109,Yes,1.36038
27798,5,35;54;102;108;109,Yes,0.882088
27799,4,35;54;103;109,Yes,0.833903
27800,5,35;54;103;108;109,Yes,0.882088
27801,4,35;54;108;109,Yes,0.833903
27802,5,35;54;71;108;109,Yes,1.82796
27803,3,35;59;109,Yes,0.833903
27804,4,35;59;60;109,Yes,0.882088
27805,5,35;59;60;64;109,Yes,0.895146
27806,5,35;59;60;70;109,Yes,0.895146
27807,5,35;59;60;75;109,Yes,0.895146
27808,5,35;59;60;79;109,Yes,0.882088
27809,5,35;59;60;81;109,Yes,0.895146
27810,5,35;59;60;84;109,Yes,0.895146
27811,5,35;59;60;85;109,Yes,0.895146
27812,5,35;59;60;91;109,Yes,1.53819
27813,5,35;59;60;92;109,Yes,0.895146
27814,5,35;59;60;93;109,Yes,0.895146
27815,5,35;59;60;95;109,Yes,0.895146
27816,5,35;59;60;96;109,Yes,0.895146
27817,5,35;59;60;99;109,Yes,0.895146
27818,5,35;59;60;100;109,Yes,0.895146
27819,5,35;59;60;101;109,Yes,0.882088
27820,5,35;59;60;102;109,Yes,0.895146
27821,5,35;59;60;103;109,Yes,0.895146
27822,5,35;59;60;108;109,Yes,1.37344
27823,4,35;59;64;109,Yes,0.882088
27824,5,35;59;64;70;109,Yes,0.895146
27825,5,35;59;64;75;109,Yes,0.895146
27826,5,35;59;64;79;109,Yes,0.882088
27827,5,35;59;64;81;109,Yes,0.895146
27828,5,35;59;64;84;109,Yes,0.895146
27829,5,35;59;64;85;109,Yes,0.895146
27830,5,35;59;64;91;109,Yes,1.53819
27831,5,35;59;64;92;109,Yes,0.895146
27832,5,35;59;64;93;109,Yes,0.895146
27833,5,35;59;64;95;109,Yes,0.895146
27834,5,35;59;64;96;109,Yes,0.895146
27835,5,35;59;64;99;109,Yes,0.895146
27836,5,35;59;64;100;109,Yes,0.895146
27837,5,35;59;64;101;109,Yes,0.882088
27838,5,35;59;64;102;109,Yes,0.895146
27839,5,35;59;64;103;109,Yes,0.895146
27840,5,35;59;64;108;109,Yes,1.37344
27841,4,35;59;70;109,Yes,0.882088
27842,5,35;59;70;75;109,Yes,0.895146
27843,5,35;59;70;79;109,Yes,0.882088
27844,5,35;59;70;81;109,Yes,0.895146
27845,5,35;59;70;84;109,Yes,0.895146
27846,5,35;59;70;85;109,Yes,0.895146
27847,5,35;59;70;91;109,Yes,1.50306
27848,5,35;59;70;92;109,Yes,0.895146
27849,5,35;59;70;93;109,Yes,0.895146
27850,5,35;59;70;95;109,Yes,0.895146
27851,5,35;59;70;96;109,Yes,0.895146
27852,5,35;59;70;99;109,Yes,0.895146
27853,5,35;59;70;100;109,Yes,0.895146
27854,5,35;59;70;101;109,Yes,0.882088
27855,5,35;59;70;102;109,Yes,0.895146
27856,5,35;59;70;103;109,Yes,0.895146
27857,5,35;59;70;108;109,Yes,0.895146
27858,4,35;59;75;109,Yes,0.882088
27859,5,35;59;75;79;109,Yes,0.882088
27860,5,35;59;75;81;109,Yes,0.895146
27861,5,35;59;75;84;109,Yes,0.895146
27862,5,35;59;75;85;109,Yes,0.895146
27863,5,35;59;75;91;109,Yes,1.53819
27864,5,35;59;75;92;109,Yes,0.895146
27865,5,35;59;75;93;109,Yes,0.895146
27866,5,35;59;75;95;109,Yes,0.895146
27867,5,35;59;75;96;109,Yes,0.895146
27868,5,35;59;75;99;109,Yes,0.895146
27869,5,35;59;75;100;109,Yes,0.895146
27870,5,35;59;75;101;109,Yes,0.882088
27871,5,35;59;75;102;109,Yes,0.895146
27872,5,35;59;75;103;109,Yes,0.895146
27873,5,35;59;75;108;109,Yes,0.895146
27874,4,35;59;79;109,Yes,0.833903
27875,5,35;59;79;81;109,Yes,0.882088
27876,5,35;59;79;84;109,Yes,0.882088
27877,5,35;59;79;85;109,Yes,0.882088
27878,5,35;59;79;91;109,Yes,1.49
27879,5,35;59;79;92;109,Yes,0.882088
27880,5,35;59;79;93;109,Yes,0.882088
27881,5,35;59;79;95;109,Yes,0.882088
27882,5,35;59;79;96;109,Yes,0.882088
27883,5,35;59;79;99;109,Yes,0.882088
27884,5,35;59;79;100;109,Yes,0.882088
27885,5,35;59;79;101;109,Yes,0.833903
27886,5,35;59;79;102;109,Yes,0.882088
27887,5,35;59;79;103;109,Yes,0.882088
27888,5,35;59;79;108;109,Yes,0.882088
27889,4,35;59;81;109,Yes,0.882088
27890,5,35;59;81;84;109,Yes,0.895146
27891,5,35;59;81;85;109,Yes,0.895146
27892,5,35;59;81;91;109,Yes,1.53819
27893,5,35;59;81;92;109,Yes,0.895146
27894,5,35;59;81;93;109,Yes,0.895146
27895,5,35;59;81;95;109,Yes,0.895146
27896,5,35;59;81;96;109,Yes,0.895146
27897,5,35;59;81;99;109,Yes,0.895146
27898,5,35;59;81;100;109,Yes,0.895146
27899,5,35;59;81;101;109,Yes,0.882088
27900,5,35;59;81;102;109,Yes,0.895146
27901,5,35;59;81;103;109,Yes,0.895146
27902,5,35;59;81;108;109,Yes,1.37344
27903,5,35;59;71;81;109,Yes,1.36038
27904,4,35;59;84;109,Yes,0.882088
27905,5,35;59;84;85;109,Yes,0.895146
27906,5,35;59;84;91;109,Yes,1.53819
27907,5,35;59;84;92;109,Yes,0.895146
27908,5,35;59;84;93;109,Yes,0.895146
27909,5,35;59;84;95;109,Yes,0.895146
27910,5,35;59;84;96;109,Yes,0.895146
27911,5,35;59;84;99;109,Yes,0.895146
27912,5,35;59;84;100;109,Yes,0.895146
27913,5,35;59;84;101;109,Yes,0.882088
27914,5,35;59;84;102;109,Yes,0.895146
27915,5,35;59;84;103;109,Yes,1.37344
27916,5,35;59;84;108;109,Yes,0.895146
27917,4,35;59;85;109,Yes,0.882088
27918,5,35;59;85;91;109,Yes,1.53819
27919,5,35;59;85;92;109,Yes,0.895146
27920,5,35;59;85;93;109,Yes,0.895146
27921,5,35;59;85;95;109,Yes,0.895146
27922,5,35;59;85;96;109,Yes,0.895146
27923,5,35;59;85;99;109,Yes,0.895146
27924,5,35;59;85;100;109,Yes,0.895146
27925,5,35;59;85;101;109,Yes,0.882088
27926,5,35;59;85;102;109,Yes,0.895146
27927,5,35;59;85;103;109,Yes,0.895146
27928,5,35;59;85;108;109,Yes,1.37344
27929,4,35;59;91;109,Yes,1.49
27930,5,35;59;91;92;109,Yes,1.50306
27931,5,35;59;91;93;109,Yes,1.53819
27932,5,35;59;91;95;109,Yes,1.53819
27933,5,35;59;91;96;109,Yes,1.53819
27934,5,35;59;91;99;109,Yes,1.53819
27935,5,35;59;91;100;109,Yes,1.53819
27936,5,35;59;91;101;109,Yes,1.49
27937,5,35;59;91;102;109,Yes,1.53819
27938,5,35;59;91;103;109,Yes,1.53819
27939,5,35;59;91;108;109,Yes,1.50306
27940,5,21;35;59;91;109,Yes,1.49
27941,5,35;53;59;91;109,Yes,2.26498
27942,5,35;59;61;91;109,Yes,1.52513
27943,5,35;59;67;91;109,Yes,1.52864
27944,5,35;59;77;91;109,Yes,1.52513
27945,5,35;59;83;91;109,Yes,1.87381
27946,5,35;59;86;91;109,Yes,1.52513
27947,5,35;59;87;91;109,Yes,1.52513
27948,5,35;59;91;105;109,Yes,2.12593
27949,5,35;59;91;106;109,Yes,1.52513
27950,5,35;59;91;107;109,Yes,2.18497
27951,4,35;59;92;109,Yes,0.882088
27952,5,35;59;92;93;109,Yes,0.895146
27953,5,35;59;92;95;109,Yes,0.895146
27954,5,35;59;92;96;109,Yes,0.895146
27955,5,35;59;92;99;109,Yes,0.895146
27956,5,35;59;92;100;109,Yes,0.895146
27957,5,35;59;92;101;109,Yes,0.882088
27958,5,35;59;92;102;109,Yes,0.895146
27959,5,35;59;92;103;109,Yes,0.895146
27960,5,35;59;92;108;109,Yes,0.895146
27961,4,35;59;93;109,Yes,0.882088
27962,5,35;59;93;95;109,Yes,0.895146
27963,5,35;59;93;96;109,Yes,0.895146
27964,5,35;59;93;99;109,Yes,0.895146
27965,5,35;59;93;100;109,Yes,0.895146
27966,5,35;59;93;101;109,Yes,0.882088
27967,5,35;59;93;102;109,Yes,0.895146
27968,5,35;59;93;103;109,Yes,0.895146
27969,5,35;59;93;108;109,Yes,1.37344
27970,5,35;59;71;93;109,Yes,1.36038
27971,4,35;59;95;109,Yes,0.882088
27972,5,35;59;95;96;109,Yes,0.895146
27973,5,35;59;95;99;109,Yes,0.895146
27974,5,35;59;95;100;109,Yes,0.895146
27975,5,35;59;95;101;109,Yes,0.882088
27976,5,35;59;95;102;109,Yes,0.895146
27977,5,35;59;95;103;109,Yes,0.895146
27978,5,35;59;95;108;109,Yes,1.37344
27979,5,35;59;83;95;109,Yes,1.70906
27980,4,35;59;96;109,Yes,0.882088
27981,5,35;59;96;99;109,Yes,0.895146
27982,5,35;59;96;100;109,Yes,0.895146
27983,5,35;59;96;101;109,Yes,0.882088
27984,5,35;59;96;102;109,Yes,0.895146
27985,5,35;59;96;103;109,Yes,0.895146
27986,5,35;59;96;108;109,Yes,1.37344
27987,5,31;35;59;96;109,Yes,1.40821
27988,5,35;59;71;96;109,Yes,1.36038
27989,5,35;59;83;96;109,Yes,2.00456
27990,5,35;59;96;107;109,Yes,2.02022
27991,4,35;59;99;109,Yes,0.882088
27992,5,35;59;99;100;109,Yes,1.37344
27993,5,35;59;99;101;109,Yes,0.882088
27994,5,35;59;99;102;109,Yes,0.895146
27995,5,35;59;99;103;109,Yes,1.37344
27996,5,35;59;99;108;109,Yes,0.895146
27997,4,35;59;100;109,Yes,0.882088
27998,5,35;59;100;101;109,Yes,0.882088
27999,5,35;59;100;102;109,Yes,1.37344
28000,5,35;59;100;103;109,Yes,0.895146
28001,5,35;59;100;108;109,Yes,0.895146
28002,4,35;59;101;109,Yes,0.833903
28003,5,35;59;101;102;109,Yes,0.882088
28004,5,35;59;101;103;109,Yes,0.882088
28005,5,35;59;101;108;109,Yes,0.882088
28006,4,35;59;102;109,Yes,0.882088
28007,5,35;59;102;103;109,Yes,1.37344
28008,5,35;59;102;108;109,Yes,0.895146
28009,4,35;59;103;109,Yes,0.882088
28010,5,35;59;103;108;109,Yes,0.895146
28011,4,35;59;108;109,Yes,0.882088
28012,5,35;59;71;108;109,Yes,1.96119
28013,3,35;60;109,Yes,0.833903
28014,4,35;60;64;109,Yes,0.882088
28015,5,35;60;64;70;109,Yes,0.895146
28016,5,35;60;64;75;109,Yes,0.895146
28017,5,35;60;64;79;109,Yes,0.882088
28018,5,35;60;64;81;109,Yes,0.895146
28019,5,35;60;64;84;109,Yes,0.895146
28020,5,35;60;64;85;109,Yes,0.895146
28021,5,35;60;64;91;109,Yes,1.53819
28022,5,35;60;64;92;109,Yes,0.895146
28023,5,35;60;64;93;109,Yes,0.895146
28024,5,35;60;64;95;109,Yes,0.895146
28025,5,35;60;64;96;109,Yes,0.895146
28026,5,35;60;64;99;109,Yes,0.895146
28027,5,35;60;64;100;109,Yes,0.895146
28028,5,35;60;64;101;109,Yes,0.882088
28029,5,35;60;64;102;109,Yes,0.895146
28030,5,35;60;64;103;109,Yes,0.895146
28031,5,35;60;64;108;109,Yes,1.53793
28032,4,35;60;70;109,Yes,0.882088
28033,5,35;60;70;75;109,Yes,0.895146
28034,5,35;60;70;79;109,Yes,0.882088
28035,5,35;60;70;81;109,Yes,0.895146
28036,5,35;60;70;84;109,Yes,0.895146
28037,5,35;60;70;85;109,Yes,0.895146
28038,5,35;60;70;91;109,Yes,1.50306
28039,5,35;60;70;92;109,Yes,0.895146
28040,5,35;60;70;93;109,Yes,0.895146
28041,5,35;60;70;95;109,Yes,0.895146
28042,5,35;60;70;96;109,Yes,0.895146
28043,5,35;60;70;99;109,Yes,0.895146
28044,5,35;60;70;100;109,Yes,0.895146
28045,5,35;60;70;101;109,Yes,0.882088
28046,5,35;60;70;102;109,Yes,0.895146
28047,5,35;60;70;103;109,Yes,0.895146
28048,5,35;60;70;108;109,Yes,1.37344
28049,4,35;60;75;109,Yes,0.882088
28050,5,35;60;75;79;109,Yes,0.882088
28051,5,35;60;75;81;109,Yes,0.895146
28052,5,35;60;75;84;109,Yes,0.895146
28053,5,35;60;75;85;109,Yes,0.895146
28054,5,35;60;75;91;109,Yes,1.53819
28055,5,35;60;75;92;109,Yes,0.895146
28056,5,35;60;75;93;109,Yes,0.895146
28057,5,35;60;75;95;109,Yes,0.895146
28058,5,35;60;75;96;109,Yes,0.895146
28059,5,35;60;75;99;109,Yes,0.895146
28060,5,35;60;75;100;109,Yes,0.895146
28061,5,35;60;75;101;109,Yes,0.882088
28062,5,35;60;75;102;109,Yes,0.895146
28063,5,35;60;75;103;109,Yes,0.895146
28064,5,35;60;75;108;109,Yes,1.37344
28065,4,35;60;79;109,Yes,0.833903
28066,5,35;60;79;81;109,Yes,0.882088
28067,5,35;60;79;84;109,Yes,0.882088
28068,5,35;60;79;85;109,Yes,0.882088
28069,5,35;60;79;91;109,Yes,1.49
28070,5,35;60;79;92;109,Yes,0.882088
28071,5,35;60;79;93;109,Yes,0.882088
28072,5,35;60;79;95;109,Yes,0.882088
28073,5,35;60;79;96;109,Yes,0.882088
28074,5,35;60;79;99;109,Yes,0.882088
28075,5,35;60;79;100;109,Yes,0.882088
28076,5,35;60;79;101;109,Yes,0.833903
28077,5,35;60;79;102;109,Yes,0.882088
28078,5,35;60;79;103;109,Yes,0.882088
28079,5,35;60;79;108;109,Yes,1.36038
28080,4,35;60;81;109,Yes,0.882088
28081,5,35;60;81;84;109,Yes,0.895146
28082,5,35;60;81;85;109,Yes,0.895146
28083,5,35;60;81;91;109,Yes,1.53819
28084,5,35;60;81;92;109,Yes,0.895146
28085,5,35;60;81;93;109,Yes,0.895146
28086,5,35;60;81;95;109,Yes,0.895146
28087,5,35;60;81;96;109,Yes,0.895146
28088,5,35;60;81;99;109,Yes,0.895146
28089,5,35;60;81;100;109,Yes,0.895146
